"Title","Type","Question_Text","Question_Label","Answer_Text","Number_Times_Answer_Selected","Number_Times_Question_Answered","Question_ID","Answer_ID"
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall thermal comfort in the building?</span></p>","Thermal Comfort 1","A. Satisfied",42,42,1392085,4681984
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall thermal comfort in the building?</span></p>","Thermal Comfort 1","B. Neutral",0,42,1392085,4681985
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall thermal comfort in the building?</span></p>","Thermal Comfort 1","C. Unsatisfied",0,42,1392085,4681986
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the temperature in your space/office in summer?</span></p>","Thermal Comfort 2","A. Satisfied",42,42,1392086,4681987
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the temperature in your space/office in summer?</span></p>","Thermal Comfort 2","B. Neutral",0,42,1392086,4681988
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the temperature in your space/office in summer?</span></p>","Thermal Comfort 2","C. Unsatisfied",0,42,1392086,4681989
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the temperature in your space/office in winter?<br /></span></p>","Thermal Comfort 3","A. Satisfied",42,42,1392087,4681990
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the temperature in your space/office in winter?<br /></span></p>","Thermal Comfort 3","B. Neutral",0,42,1392087,4681991
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the temperature in your space/office in winter?<br /></span></p>","Thermal Comfort 3","C. Unsatisfied",0,42,1392087,4681992
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""text-decoration: underline; font-size: 18px;""><strong><span style=""color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the humidity in your space/office?</span></p>","Thermal Comfort 4","A. Satisfied",42,42,1392088,4681993
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""text-decoration: underline; font-size: 18px;""><strong><span style=""color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the humidity in your space/office?</span></p>","Thermal Comfort 4","B. Neutral",0,42,1392088,4681994
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""text-decoration: underline; font-size: 18px;""><strong><span style=""color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the humidity in your space/office?</span></p>","Thermal Comfort 4","C. Unsatisfied",0,42,1392088,4681995
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with draft/airflow from the AC Units where you are located?</span></p>","Thermal Comfort 5","A. Satisfied",42,42,1392089,4681996
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with draft/airflow from the AC Units where you are located?</span></p>","Thermal Comfort 5","B. Neutral",0,42,1392089,4681997
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">THERMAL COMFORT:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with draft/airflow from the AC Units where you are located?</span></p>","Thermal Comfort 5","C. Unsatisfied",0,42,1392089,4681998
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall air quality in the building?</span></p>","Air Quality 1","A. Satisfied",41,42,1392090,4681999
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall air quality in the building?</span></p>","Air Quality 1","B. Neutral",1,42,1392090,4682000
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall air quality in the building?</span></p>","Air Quality 1","C. Unsatisfied",0,42,1392090,4682001
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""text-decoration: underline; font-size: 18px;""><strong><span style=""color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the air quality in your space/office?</span></p>","Air Quality 2","A. Satisfied",41,42,1392091,4682002
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""text-decoration: underline; font-size: 18px;""><strong><span style=""color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the air quality in your space/office?</span></p>","Air Quality 2","B. Neutral",1,42,1392091,4682003
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""text-decoration: underline; font-size: 18px;""><strong><span style=""color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the air quality in your space/office?</span></p>","Air Quality 2","C. Unsatisfied",0,42,1392091,4682004
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with air freshness in your space/office?</span></p>","Air Quality 3","A. Satisfied",42,42,1392092,4682005
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with air freshness in your space/office?</span></p>","Air Quality 3","B. Neutral",0,42,1392092,4682006
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with air freshness in your space/office?</span></p>","Air Quality 3","C. Unsatisfied",0,42,1392092,4682007
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with dust in air at your space/office?</span></p>","Air Quality 4","A. Satisfied",42,42,1392093,4682008
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with dust in air at your space/office?</span></p>","Air Quality 4","B. Neutral",0,42,1392093,4682009
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with dust in air at your space/office?</span></p>","Air Quality 4","C. Unsatisfied",0,42,1392093,4682010
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with odors in your space/office (paint/ coatings/ chemicals… etc.)?</span></p>","Air Quality 5","A. Satisfied",42,42,1392094,4682011
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with odors in your space/office (paint/ coatings/ chemicals… etc.)?</span></p>","Air Quality 5","B. Neutral",0,42,1392094,4682012
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">AIR QUALITY:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with odors in your space/office (paint/ coatings/ chemicals… etc.)?</span></p>","Air Quality 5","C. Unsatisfied",0,42,1392094,4682013
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall quality of artificial lighting in the building?</span></p>","Lighting 1","A. Satisified",42,42,1392095,4682014
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall quality of artificial lighting in the building?</span></p>","Lighting 1","B. Neutral",0,42,1392095,4682015
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall quality of artificial lighting in the building?</span></p>","Lighting 1","C. Unsatisfied",0,42,1392095,4682016
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the quality of artificial lighting in your space/office?</span></p>","Lighting 2","A. Satisfied",42,42,1392096,4682017
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the quality of artificial lighting in your space/office?</span></p>","Lighting 2","B. Neutral",0,42,1392096,4682018
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the quality of artificial lighting in your space/office?</span></p>","Lighting 2","C. Unsatisfied",0,42,1392096,4682019
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the arrangement of light fixtures relative to furniture layouts?</span></p>","Lighting 3","A. Satisfied",42,42,1392097,4682020
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the arrangement of light fixtures relative to furniture layouts?</span></p>","Lighting 3","B. Neutral",0,42,1392097,4682021
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the arrangement of light fixtures relative to furniture layouts?</span></p>","Lighting 3","C. Unsatisfied",0,42,1392097,4682022
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the color quality produced by the artificial lighting?</span></p>","Lighting 4","A. Satisfied",42,42,1392098,4682023
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the color quality produced by the artificial lighting?</span></p>","Lighting 4","B. Neutral",0,42,1392098,4682024
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">LIGHTING</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the color quality produced by the artificial lighting?</span></p>","Lighting 4","C. Unsatisfied",0,42,1392098,4682025
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall daylighting levels in the building?</span></p>","Daylight & Views 1","A. Satisfied",42,42,1392099,4682026
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall daylighting levels in the building?</span></p>","Daylight & Views 1","B. Neutral
",0,42,1392099,4682027
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall daylighting levels in the building?</span></p>","Daylight & Views 1","C. Unsatisfied",0,42,1392099,4682028
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">Do you have access to daylight? If no; skip to question no 19.</span></p>","Daylight & Views 2","A. Yes",31,42,1392100,4682029
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">Do you have access to daylight? If no; skip to question no 19.</span></p>","Daylight & Views 2","B. No",11,42,1392100,4682030
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall daylighting levels in your space/office?</span></p>","Daylight & Views 3","A. Satisfied",32,32,1392101,4682031
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall daylighting levels in your space/office?</span></p>","Daylight & Views 3","B. Neutral",0,32,1392101,4682032
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall daylighting levels in your space/office?</span></p>","Daylight & Views 3","C. Unsatisfied",0,32,1392101,4682033
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with glare control measures for daylighting?</span></p>","Daylight & Views 4","A. Satisfied",32,32,1392102,4682034
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with glare control measures for daylighting?</span></p>","Daylight & Views 4","B. Neutral",0,32,1392102,4682035
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with glare control measures for daylighting?</span></p>","Daylight & Views 4","C. Unsatisfied",0,32,1392102,4682036
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">Do you have access to internal or external views? If no; skip to question no 21.</span></p>","Daylight & Views 5","A. Yes",32,42,1392103,4682037
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS</span></strong></span></p>
<p><span style=""font-size: 18px;"">Do you have access to internal or external views? If no; skip to question no 21.</span></p>","Daylight & Views 5","B. No",10,42,1392103,4682038
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with access to internal views (atrium/ internal courtyard or indoor points of interest and planting) or external views in your space?</span></p>","Daylight & Views 6","A. Satisfied",33,33,1392104,4682039
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with access to internal views (atrium/ internal courtyard or indoor points of interest and planting) or external views in your space?</span></p>","Daylight & Views 6","B. Neutral",0,33,1392104,4682040
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">DAYLIGHT &amp; VIEWS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with access to internal views (atrium/ internal courtyard or indoor points of interest and planting) or external views in your space?</span></p>","Daylight & Views 6","C. Unsatisfied",0,33,1392104,4682041
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall acoustic (noise) conditions in the building?&nbsp;</span></p>","Acoustics 1","A. Satisfied",41,42,1392105,4682042
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall acoustic (noise) conditions in the building?&nbsp;</span></p>","Acoustics 1","B. Neutral",1,42,1392105,4682043
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the overall acoustic (noise) conditions in the building?&nbsp;</span></p>","Acoustics 1","C. Unsatisfied",0,42,1392105,4682044
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the acoustic conditions in your space/office?</span></p>","Acoustics 2","A. Satisfied",40,42,1392106,4682045
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the acoustic conditions in your space/office?</span></p>","Acoustics 2","B. Neutral",2,42,1392106,4682046
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the acoustic conditions in your space/office?</span></p>","Acoustics 2","C. Unsatisfied",0,42,1392106,4682047
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the background noise generated from HVAC equipment or any other sources?</span></p>","Acoustics 3","A. Satisfied",42,42,1392107,4682048
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the background noise generated from HVAC equipment or any other sources?</span></p>","Acoustics 3","B. Neutral",0,42,1392107,4682049
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with the background noise generated from HVAC equipment or any other sources?</span></p>","Acoustics 3","C. Unsatisfied",0,42,1392107,4682050
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with any acoustic control measures in your space (workstation screens/ sound absorption panels/ …etc.)?</span></p>","Acoustics 4","A. Satisfied",41,42,1392108,4682051
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with any acoustic control measures in your space (workstation screens/ sound absorption panels/ …etc.)?</span></p>","Acoustics 4","B. Neutral",1,42,1392108,4682052
"Indoor Environment - Occupant Survey: Al-Sayer Mega Delivery Center","Survey","<p><span style=""font-size: 18px;""><strong><span style=""text-decoration: underline; color: #ff0000;"">ACOUSTICS:</span></strong></span></p>
<p><span style=""font-size: 18px;"">How satisfied are you with any acoustic control measures in your space (workstation screens/ sound absorption panels/ …etc.)?</span></p>","Acoustics 4","C. Unsatisfied",0,42,1392108,4682053
